ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
895,28.6,19.9,38,138,A
896,24,24,28,139,C
897,28.7,21.7,26,166,D
898,42.7,8.6,54,211,C
899,37.1,13.3,32,177,B
900,38.1,12.2,54,227,B
901,31.4,18.5,36,198,A
902,18.7,8.5,21,149,D
903,28.6,10.5,17,153,D
904,46.3,19.2,60,269,C
905,33.9,15.3,57,255,D
906,47,12.5,26,196,C
907,60.9,20.7,68,230,A
908,54.3,18.4,58,252,A
909,23.5,22.9,21,172,D
910,29.1,21.7,37,170,A
911,45.8,12,52,229,B
912,36.3,12.1,29,200,C
913,28.9,18.8,50,158,B
914,41.8,5.3,42,197,C
915,33.3,10.8,37,200,C
916,31.8,26.3,46,161,A
917,30.7,23.8,37,187,D
918,48.3,-6,35,190,D
919,46.9,15,50,250,A
920,36.8,16.7,41,209,D
921,26.9,25.7,25,189,C
922,25.2,17.8,36,145,B
923,47.8,6.7,49,252,C
924,39.5,6,58,221,C
925,28.5,28.9,55,185,A
926,38.1,10.3,53,195,C
927,48.8,10.1,50,221,C
928,40.5,0.7,59,186,D
929,31.7,15.8,23,144,B
930,42.8,16,26,210,C
931,50.7,14.9,46,222,A
932,30.4,20.5,39,186,A
933,53.4,6.5,56,237,C
934,60.3,22.2,62,229,A
935,20.3,13.8,61,214,C
936,22.2,24.9,20,184,D
937,26.6,4,22,110,D
938,39.1,-10.7,14,179,D
939,53.66,29.5,68,259,A
940,43.1,7.3,62,284,C
941,37.4,12.7,34,234,C
942,27.9,21,29,140,C
943,18.5,11,3,95,D
944,41.9,9,32,177,B
945,51.6,15.4,51,210,C
946,45.6,12.6,49,243,B
947,44.2,14,29,169,C
948,29.7,21.8,52,214,A
949,52,18.5,50,221,A
950,28.4,13.8,42,140,B
951,28.4,20,57,203,C
952,45.4,9.5,42,234,C
953,23.6,22,23,148,C
954,30.7,-7.5,22,186,D
955,43.5,20.8,43,248,C
956,21.6,15.8,10,129,C
957,47.9,5.8,45,202,C
958,31.7,15.9,51,218,C
959,20.3,26.1,10,118,C
960,21,6.5,33,159,D
961,30.8,11.5,25,177,C
962,24.3,21.4,24,122,A
963,18.4,-6,10,121,D
964,29.4,15.7,24,160,D
965,28.2,23.7,53,165,A
966,32.8,20.7,41,185,A
967,35,11.2,53,211,B
968,38.5,17.5,32,174,D
969,39.1,13.7,31,163,B
970,34.4,-1.4,25,158,D
971,49.5,10.6,52,182,B
972,18.6,25.6,29,165,C
973,41,7,34,167,C
974,40.2,17.2,50,230,B
975,23.5,17.3,28,137,C
976,53.2,16.2,57,220,B
977,35.1,19.3,45,159,B
978,52.9,10.1,52,236,B
979,30.7,-2.2,14,163,D
980,19.6,16.5,7,139,D
981,28.9,30.2,40,158,B
982,36.4,7.8,39,190,C
983,26.9,18.5,24,137,C
984,45.2,8.3,40,195,B
985,32,20.3,46,194,B
986,32.2,10.7,31,155,C
987,33.4,15.7,25,213,D
988,49.9,5.2,48,214,C
989,28.1,30.1,44,172,A
990,26.1,20.1,21,130,D
991,36.5,10.2,44,203,D
992,38.8,9.5,54,226,B
993,35.1,12,13,174,D
994,37.6,8,50,223,C
995,41,6,36,220,C
996,30.3,2.5,39,201,D
997,56.3,14.7,30,229,D
998,43.1,2.9,40,178,D
999,29.3,6.7,29,136,D
1000,44.9,16,47,236,A
1001,27.2,15.7,41,174,D
1002,17.2,2.9,28,123,D
1003,41.9,15.3,48,213,C
1004,66,21,53,235,B
1005,34.9,14.4,24,171,D
1006,53.4,12.6,38,167,D
1007,57.2,12.9,54,204,C
1008,43.5,8.3,36,198,D
1009,39.3,22.5,56,224,D
1010,37.4,16.4,53,194,A
1011,46.2,14.9,39,224,B
1012,47.3,12.8,46,221,B
1013,24.7,22.6,45,176,A
1014,41.9,21.2,44,197,A
1015,50.7,11.3,39,210,C
1016,26.4,-3.4,0,127,D
1017,21.7,14.4,17,129,C
1018,31.6,26,32,186,A
1019,41.8,-2.8,40,160,D
1020,38.6,8.4,37,217,C
1021,22.6,7.8,41,158,D
1022,35.2,8.5,61,213,C
1023,27.5,26,26,150,C
1024,33.4,22.9,42,201,A
1025,38.7,16.3,47,209,C
1026,20.6,15,25,170,C
1027,38,12.3,54,184,C
1028,41.8,7.6,48,203,C
1029,40.4,13.3,48,233,B
1030,32.6,3.1,22,174,C
1031,44.6,15.5,52,226,A
1032,26.4,24.8,23,164,C
1033,38.3,15.3,51,219,A
1034,45.1,11.4,33,188,D
1035,25.9,20.1,16,145,C
1036,51.8,19.7,46,230,C
1037,48.6,7.5,51,240,C
1038,39.9,16.3,68,240,A
1039,39.6,15.9,21,182,C
1040,52.4,17,43,209,B
1041,49.2,15.5,47,253,A
1042,21.4,10.5,2,160,D
1043,25.1,17,51,210,D
1044,58.3,21.5,51,234,A
1045,29.3,12.6,33,166,C
1046,21.9,8,21,140,D
1047,38,21.5,50,246,B
1048,23.3,16.7,26,154,C
1049,23.9,32.9,24,149,B
1050,47.8,18.1,57,229,C
1051,27.6,22.1,30,137,B
1052,42.8,8.5,33,193,C
1053,61.8,15.7,56,238,B
1054,42.9,23.3,40,186,A
1055,29.6,16.2,15,161,D
1056,27.9,23.4,46,189,A
1057,48.5,17,52,231,A
1058,38.4,3.5,46,221,D
1059,45,5.5,36,205,D
1060,45,4.6,23,162,C
1061,38.4,4.2,42,187,D
1062,40.6,11.3,46,249,C
1063,32.3,21.3,20,153,A
1064,24.6,12.9,24,106,C
1065,43.8,13.1,53,218,C
1066,44.3,15.5,45,208,A
1067,43.2,1.9,23,198,D
1068,40,10.4,27,186,C
1069,42.8,26.1,52,221,A
1070,30.3,27.3,35,174,B
1071,29.6,25.1,56,168,A
1072,44.3,9.5,47,191,D
1073,38.1,12.6,56,213,B
1074,44.3,21,42,201,A
1075,20.7,20.9,26,162,C
1076,40.1,-6.5,14,162,D
1077,43.5,9,32,161,B
1078,29.5,20.7,42,187,A
1079,30.3,20.6,42,191,A
1080,42,16.4,57,226,B
1081,19.7,19.6,31,165,C
1082,38.8,14,53,227,D
1083,21.4,10.3,32,155,C
1084,30.3,20.1,38,178,A
1085,49.7,-3.8,44,219,D
1086,42,-2.8,31,165,D
1087,40,9.3,30,195,C
1088,27.3,15.9,39,142,C
1089,41.2,2.5,22,171,D
1090,46.1,-10.8,46,204,D
1091,42.1,6.7,54,232,C
1092,39.4,15.7,20,187,D
1093,35.2,6.3,32,156,C
1094,30.6,-13.5,44,188,D
1095,25.1,16.1,23,135,B
1096,42.4,-1.1,30,206,D
1097,37,3.8,27,186,D
1098,44.3,5.3,42,190,C
1099,26.8,15.2,29,156,D
1100,23.2,28.6,46,168,A
1101,38.4,22.3,42,162,A
1102,34.1,-0.5,41,171,D
1103,32.1,19.5,43,154,A
1104,43.6,15.2,40,185,A
1105,42.9,12.4,44,185,A
1106,30,26.9,43,183,A
1107,22.3,19,36,142,B
1108,45.7,7,46,123,C
1109,18.8,19.8,25,122,A
1110,48.4,18.4,50,212,B
1111,45.7,11.4,48,198,C
1112,44.9,14.5,42,193,B
1113,25,2.6,30,161,D
1114,40.9,12.7,43,203,A
1115,24.4,21,33,147,B
1116,56.2,6.5,48,217,C
1117,45.3,12.3,46,236,B
1118,19.9,14.2,15,108,C
1119,41.1,11.5,36,225,D
1120,41.5,7,41,223,C
1121,20.6,15.9,11,76,C
1122,48.2,4.2,47,192,D
1123,41.1,7.3,25,187,D
1124,53.7,20.4,54,201,C
1125,31.9,5.2,53,157,D
1126,46.3,18.38,34,213,C
1127,30.5,17,40,180,B
1128,25.1,23.4,44,154,A
1129,33.9,21.4,18,111,B
1130,32.6,9.8,42,230,C
1131,39.4,12,30,210,B
1132,24.3,16.3,25,164,C
1133,21.4,4.1,6,133,D
1134,24.6,10.7,25,133,C
1135,37.9,7.5,51,243,C
1136,35.9,-7.5,26,180,D
1137,28,22.6,32,156,D
1138,37.6,7.3,29,197,C
1139,44.6,15,50,205,C
1140,36.1,27.7,29,161,A
1141,50,14.5,50,221,C
1142,29.4,22.7,32,140,D
1143,49.5,11.2,56,212,B
1144,47.8,22,45,221,D
1145,46.3,0.4,55,184,D
1146,40.3,15.6,62,226,A
1147,19.9,21,37,160,A
1148,45.3,5.9,37,258,D
1149,34.7,24.4,39,200,B
1150,37.7,14.5,41,212,C
1151,48.1,3.5,44,205,D
1152,24.7,-6.2,15,125,D
1153,38.6,22.9,57,280,B
1154,26.3,8.8,20,122,D
1155,23.1,27.6,42,191,A
1156,38,20.6,44,251,C
1157,53.2,18.7,62,265,A
1158,29.2,21,36,146,A
1159,55.7,8.9,65,256,C
1160,33.9,19.7,55,180,A
1161,32.1,23.3,50,162,C
1162,29.3,5,32,235,D
1163,41.2,18.9,34,189,B
1164,25,-10,42,190,D
1165,25.6,17.2,21,117,B
1166,41.3,13.2,38,219,B
1167,29.1,21.5,8,115,D
1168,25.5,27.5,36,188,B
1169,41.8,7.6,48,175,C
1170,49.7,25.1,58,231,B
1171,41.8,12.1,52,223,C
1172,37.9,24.2,40,190,A
1173,20.4,21.7,16,156,D
1174,35.7,-5.5,33,197,D
1175,47.1,5,49,207,C
1176,26.6,23,38,157,A
1177,47.2,20.4,38,192,C
1178,40.4,26.6,31,164,B
1179,41.9,13.4,52,241,B
1180,55.9,15.6,61,252,A
1181,29.1,3.2,50,243,D
1182,45.7,16.9,52,224,A
1183,24.6,22.6,17,110,A
1184,53.2,19,40,176,D
1185,39.7,5,39,194,C
1186,33.5,7.3,47,233,C
1187,20.3,11.7,21,119,C
1188,55.1,14.8,66,249,A
1189,42.5,17.6,47,187,A
1190,42,15.3,42,203,C
1191,45.7,17.2,74,241,A
1192,50,-2.6,37,164,D
1193,36.2,-0.3,24,202,D
1194,22.6,-16.5,25,115,D
1195,34.1,2,32,135,D
1196,51,18.2,47,211,B
1197,39.1,-10.7,40,233,D
1198,34.8,-3.4,10,160,D
1199,36.2,19.1,45,219,A
1200,33.4,23.4,44,152,B
1201,52.3,27.5,68,250,A
1202,30.6,24.9,37,190,B
1203,34.9,17.7,43,250,C
1204,29.4,23,40,161,B
1205,57.5,26.2,65,250,A
1206,24,16,17,120,B
1207,40.6,7.6,51,238,C
1208,38.2,9.5,55,223,C
1209,31.6,14.8,42,175,D
1210,53.1,17,62,253,A
1211,43.8,12,47,169,C
1212,38.1,6,35,200,D
1213,37.3,13,41,188,C
1214,27.5,19.4,24,172,C
1215,34.2,25.4,29,204,B
1216,45.7,16.7,44,235,B
1217,47.9,11.8,70,231,B
1218,44.1,15.4,42,212,A
1219,24.3,17.4,19,133,B
1220,35.5,15.8,23,161,C
1221,53,15.1,54,226,A
1222,30,25.3,51,181,A
1223,52.2,17,54,238,A
1224,25.2,21.1,38,146,B
1225,17.3,7,30,127,D
1226,47,14.5,42,224,B
1227,26,17.2,31,167,D
1228,43,19,30,205,D
1229,47.9,7.6,60,240,C
1230,43.7,13.9,24,174,C
1231,26,27.3,50,186,B
1232,34.1,16.6,55,222,C
1233,26.4,21.4,22,150,A
1234,50,21.6,58,244,A
1235,22.9,16.3,26,143,C
1236,36.2,9.6,38,185,D
1237,30.7,24.4,50,180,A
1238,43.5,18.3,63,273,A
1239,23.1,24.4,19,146,A
1240,28.4,25.9,46,187,A
1241,51.5,14.9,39,246,C
1242,46.6,14.9,33,210,C
1243,24.1,21.4,35,183,B
1244,47.6,23.1,34,196,C
1245,28.7,21.4,29,166,B
1246,43.9,17.6,50,240,B
1247,51.4,21.1,50,221,C
1248,50.2,17.7,38,218,C
1249,43,-5.1,42,239,D
1250,44.2,13.9,51,242,B
1251,24,14.1,10,119,C
1252,46.4,9.9,34,180,D
1253,29.7,32.7,37,193,A
1254,42.7,11.9,31,211,C
1255,36,-2,15,165,D
1256,53.5,15,54,222,B
1257,23.9,26.2,22,163,B
1258,15.9,24.4,14,132,D
1259,29.4,22.7,33,167,A
1260,19.8,1.6,13,144,D
1261,36.8,4,26,198,D
1262,42,19.5,30,190,B
1263,31.4,10.5,48,203,C
1264,14.5,-7.8,14,110,D
1265,34.4,16.8,32,165,B
1266,49.3,16.2,48,192,B
1267,41.7,13.4,40,220,D
1268,50.8,12.8,35,199,D
1269,36.6,20.5,53,217,B
1270,37,22.5,49,220,B
1271,35.7,8.5,51,194,C
1272,30,22.7,37,155,B
1273,23.5,-6.2,22,156,D
1274,28.9,21.6,44,171,A
1275,41.2,11.9,58,222,B
1276,38.3,5.6,53,236,C
1277,21.2,16.3,55,135,D
1278,38.9,20.1,45,232,D
1279,30.4,9.7,47,226,C
1280,46.6,23.4,62,239,A
1281,37.4,8.5,21,175,D
1282,26.6,21.6,43,171,A
1283,44.6,11.2,33,218,C
1284,26.2,23,50,178,A
1285,31.2,6.4,53,203,C
1286,22.1,22.9,24,139,A
1287,23.3,14,22,165,D
1288,27.4,18.8,16,137,C
1289,43.4,19.4,54,228,C
1290,44.6,4.9,55,223,D
1291,33.2,10,26,175,D
1292,45.8,17.8,53,252,A
1293,42,10.6,51,203,B
1294,36.7,19.5,43,183,C
1295,41.2,10.2,42,224,B
1296,24.7,8.6,22,160,D
1297,37.6,17,38,173,B
1298,24,13.7,24,142,C
1299,25,20.1,44,177,A
1300,38.7,28.3,53,252,A
1301,25.3,26.5,43,157,A
1302,23.4,23.3,33,146,A
1303,30.4,30,45,185,A
1304,35.1,13,26,200,D
1305,42.5,0.2,62,198,D
1306,43.8,9.5,55,236,C
1307,30,27.5,50,194,A
1308,41.4,15.9,52,220,C
1309,42.5,7.3,48,227,D
1310,18,2.8,2,120,D
1311,37.6,7.2,50,192,C
1312,21,2.9,34,139,D
1313,32,1,28,181,D
1314,57.6,14.7,78,254,D
1315,46.4,18.9,44,252,C
1316,51.9,8.1,30,190,D
1317,35.4,14.8,32,189,C
1318,53.9,22.1,53,228,B
1319,49.2,24.9,62,228,B
1320,46.1,-3.9,39,220,D
1321,54.8,17,46,222,B
1322,32.2,13.7,45,193,C
1323,38,3.7,39,192,D
1324,21.8,-2.7,34,111,D
1325,30.4,24.3,37,141,C
1326,36.3,6.4,18,183,D
1327,28,21.1,40,185,A
1328,45.1,21.2,42,222,C
1329,26.4,21.2,17,138,B
1330,23.1,17.2,18,149,C
1331,50.5,22.7,62,256,A
1332,25.7,18.8,25,136,D
1333,24.1,20,41,155,A
1334,36.5,12.6,56,226,B
1335,20.7,18.5,14,119,C
1336,27.2,22.1,23,109,C
1337,26.6,29.8,34,170,A
1338,24.2,21.7,35,148,B
1339,41.9,11.8,33,182,A
1340,41.7,16.3,38,210,C
1341,34,24.1,19,161,C
1342,23.3,22.3,35,169,B
1343,40,16.5,49,231,B
1344,28.2,17.2,39,162,B
1345,42.5,21.1,50,224,B
1346,47.2,13.3,44,225,B
1347,62.7,23.2,57,256,C
1348,49.6,15.4,46,225,C
1349,37.5,19.5,27,187,C
1350,43,2.3,20,196,D
1351,58.8,23.2,57,239,A
1352,46,25.3,59,223,A
1353,31,30.2,37,198,A
1354,45,11.7,58,234,B
1355,15.7,20.8,13,136,B
1356,21.5,25.7,33,162,B
1357,46.1,6.9,30,186,D
1358,28,10,41,191,C
1359,39.6,17.6,42,221,C
1360,53.4,-0.9,44,202,D
1361,38.5,12.7,57,206,C
1362,48.4,14.5,53,233,A
1363,44.3,7,34,188,D
1364,38,7.8,52,212,D
1365,38.8,9.8,38,195,C
1366,37.9,-5.1,22,177,D
1367,34.7,22.1,59,165,A
1368,52.7,17.6,52,249,A
1369,26.6,27.2,32,170,A
1370,41.3,8,52,260,C
1371,30.1,30.5,35,190,A
1372,40.7,10.2,26,195,D
1373,43.2,9.4,51,221,C
1374,31.3,27.2,34,162,A
1375,42.2,15.6,56,233,C
1376,46.3,0.4,51,240,D
1377,22.5,11,37,150,C
1378,28.9,23.7,60,177,A
1379,38.8,-6.2,42,197,D
1380,48.1,24.9,51,249,C
1381,25.4,27.8,37,169,A
1382,46.4,19,45,232,A
1383,46,16.4,58,192,A
1384,46.4,8.8,31,183,D
1385,22.3,18.7,18,123,C
1386,49.5,20.9,39,197,B
1387,20.8,24,28,126,B
1388,25.8,15.1,26,156,C
1389,25,11.2,11,111,D
1390,39.5,12,37,179,D
1391,32.5,20.6,58,229,B
1392,42.3,8.5,45,208,C
1393,25.6,14.3,33,143,C
1394,35.3,7.5,40,197,C
1395,32,25.6,57,214,A
1396,42.6,13,37,215,B
1397,33.9,21.5,49,176,B
1398,35.8,6.8,23,153,C
1399,42.9,19.1,36,208,B
1400,24.4,3,12,100,D
1401,25.1,21.1,12,139,D
1402,41.6,8.5,41,195,D
1403,42.4,14,49,253,D
1404,34.5,9.2,40,182,D
1405,33.8,11.6,31,183,D
1406,33,25,36,180,A
1407,30.5,-1.1,18,211,D
1408,34.7,-12.8,37,161,D
1409,49,18.7,58,230,A
1410,18.9,12.8,8,105,D
1411,45.6,16.6,56,199,B
1412,36.4,-8.9,35,183,D
1413,29.3,26.9,50,185,A
1414,39.8,21.9,43,221,C
1415,43.9,22.7,52,214,B
1416,28.1,9.4,35,171,C
1417,24.6,13.1,27,123,C
1418,54.3,10.6,46,231,B
1419,42.1,14.7,36,213,C
1420,45.8,8.4,48,225,C
1421,25.4,21.5,29,164,B
1422,43.3,18,48,223,B
1423,46.6,24.6,56,248,A
1424,27.2,20.8,56,178,A
1425,38.8,13.8,61,256,B
1426,26.1,15.9,33,188,B
1427,24.1,24.1,12,130,D
1428,24.1,19.2,13,120,C
1429,25.4,19,26,128,C
1430,34.2,14.1,45,212,C
1431,25.6,0.1,21,171,D
1432,29.5,23.3,41,162,A
1433,53.9,15.2,50,262,B
1434,24.2,23.8,59,173,A
1435,24.6,21.3,32,146,B
1436,54.4,17.2,45,222,B
1437,32.9,2.1,19,154,D
1438,46.7,12.5,45,226,C
1439,27.1,4.7,44,152,D
1440,42.5,23.4,48,234,A
1441,46.8,20.3,36,218,D
1442,26.2,2.9,30,150,D
1443,47.8,22.2,51,239,C
1444,41,4.8,46,213,C
1445,38.6,8.4,54,206,C
1446,38.4,6.4,46,200,C
1447,44.8,-2.7,28,158,D
1448,51.8,16.3,52,239,B
1449,31.1,13,26,187,C
1450,40.1,16.5,59,205,A
1451,31.6,24,24,166,C
1452,23.7,15.1,24,105,C
1453,43,10.1,45,246,B
1454,42.3,12.6,50,223,C
1455,24.3,27,35,135,A
1456,41.6,17.5,50,200,B
1457,26.8,5.9,41,151,D
1458,44.6,6,38,181,C
1459,37.4,20,60,199,A
1460,47.3,21.4,52,225,A
1461,22.3,23.5,5,100,D
1462,33.8,8.5,43,225,C
1463,44.3,21.5,57,221,B
1464,51.2,12.3,38,199,B
1465,28.8,20.2,13,137,C
1466,46.1,17.5,59,215,A
1467,21.2,18.2,26,159,B
1468,40.1,24.2,43,219,A
1469,44.1,13.2,38,194,B
1470,40.1,23.9,69,248,C
1471,39.4,5.2,25,189,D
1472,46.4,20.4,47,223,B
1473,27.5,22.6,24,135,A
1474,26.3,23.9,28,130,A
1475,29.1,18,24,155,B
1476,25.9,18.8,17,150,C
1477,20.9,7.3,10,147,D
1478,46.3,21.2,49,190,A
1479,36.8,29.3,34,200,A
1480,45.6,13.9,50,230,B
1481,16.1,12.9,33,153,C
1482,57.5,14.6,62,241,A
1483,50.9,25,32,217,C
1484,34.1,11.2,33,162,B
1485,45.8,14.6,46,226,C
1486,41.5,6,35,172,D
1487,42.6,18.5,40,215,B
1488,30.4,3.2,47,183,D
1489,44,18.9,52,243,C
1490,44.1,15.3,52,250,A
1491,40.7,15.7,40,170,A
1492,32.4,12.9,30,148,C
1493,24.1,20.4,27,150,B
1494,33.5,29.5,39,169,A
1495,41.3,13,45,231,B
1496,37.3,13.6,42,198,C
1497,40.1,9.8,32,185,B
1498,20.8,7.2,21,153,D
1499,34.2,10.1,27,199,C
1500,23.4,20.6,32,156,A
1501,41.8,20.5,59,242,A
1502,49,17.7,47,200,A
1503,25.2,20.2,27,124,B
1504,48.8,-0.8,48,228,D
1505,29,23.4,39,182,A
1506,41.3,7.2,37,183,C
1507,43.6,22.4,63,240,C
1508,26.4,10.9,43,221,C
1509,49.2,6.6,25,196,D
1510,43.5,15,48,218,A
1511,41.6,21,62,211,C
1512,17.5,-7.2,29,126,D
1513,54.1,15.2,26,189,C
1514,32.8,27.1,44,188,A
1515,44.2,-11.1,32,185,D
1516,50.1,18.2,62,242,C
1517,46,-2,28,227,D
1518,50.9,10.6,55,223,C
1519,42.8,9.7,40,232,C
1520,37.9,17.7,59,240,B
1521,43.1,22,49,225,A
1522,43.3,14.1,64,232,B
1523,49.4,26.5,50,250,B
1524,29.8,29.1,61,213,A
1525,40.6,8,43,203,C
1526,23.6,26.6,22,148,C
1527,26.6,25.3,45,166,A
1528,37.5,11.4,61,228,B
1529,53.1,20.6,52,220,B
1530,39.2,23.6,56,265,B
1531,21.1,17.7,13,131,C
1532,24.2,25.3,30,160,C
1533,33.9,5.9,1,133,D
1534,23.4,22.7,27,144,A
1535,28.4,21.5,39,180,A
1536,26.5,18.2,37,185,C
1537,19.5,19.3,20,122,B
1538,23.9,23.6,31,173,A
1539,21.9,29.3,35,170,B
1540,46.3,18.8,30,215,D
1541,52.6,15.5,34,214,A
1542,42.4,15.8,43,187,C
1543,25,23,26,168,B
1544,44,16.2,49,232,A
1545,41.4,22.9,61,242,A
1546,53.2,16.1,56,229,A
1547,29.2,20.9,40,167,A
1548,42.6,9.6,42,193,C
1549,21.1,23.7,12,134,C
1550,27.7,21.7,41,165,A
1551,39.9,14,30,180,C
1552,47.3,11.1,62,229,C
1553,30.7,18.7,33,143,D
1554,39.7,10.3,38,230,B
1555,40.6,2.5,45,205,D
1556,41.9,-6,33,167,D
1557,12.9,12.8,18,140,D
1558,55.5,22.1,46,225,C
1559,21.6,14,39,163,B
1560,26.8,23.6,53,180,A
1561,23.9,11.4,30,160,D
1562,36.9,11.5,23,168,D
1563,62.6,18.8,59,241,C
1564,25.7,4.5,21,159,D
1565,25.3,15.3,29,123,C
1566,46.8,19.9,54,226,A
1567,44.6,16.7,54,217,B
1568,31.7,20.4,35,152,A
1569,43.2,12.8,42,207,B
1570,46.9,-3.2,39,199,D
1571,51.4,11.1,58,245,B
1572,46.5,20.9,58,240,B
1573,10.1,11.5,12,155,D
1574,21.9,28.7,15,150,B
1575,34.6,9.2,57,218,C
1576,35.6,7.8,60,236,C
1577,30.2,16.9,44,217,C
1578,38,7.7,39,207,C
1579,31.3,19.4,49,194,A
1580,37.1,13.9,45,226,C
1581,42.2,6.4,49,213,C
1582,29.4,19.5,43,183,A
1583,47.4,8.1,57,220,C
1584,36.9,21.8,44,246,C
1585,36.8,12.2,47,214,B
1586,49.2,20.3,60,242,A
1587,23,18.1,30,133,B
1588,38.8,11.3,29,146,C
1589,46.3,11.5,52,219,B
1590,27.1,21.6,28,159,D
1591,58.4,22.5,64,275,A
1592,39,11.4,52,214,C
1593,28.4,-4.5,2,86,D
1594,49.6,18.5,58,211,B
1595,33.9,17.8,18,161,D
1596,27.5,12.4,24,156,D
1597,51.9,27.6,60,269,A
1598,50.2,15.7,46,207,B
1599,28.5,22.1,43,182,A
1600,26.7,13.5,27,174,C
1601,40.3,22.6,31,194,A
1602,23.4,10.5,26,138,C
1603,43.5,-0.7,49,211,D
1604,27.9,24.4,30,138,C
1605,44.9,15.4,64,257,A
1606,31.4,14.3,25,203,D
1607,44.7,9.7,45,191,C
1608,44.8,25.8,60,229,A
1609,52,23.3,54,209,B
1610,67.1,12.5,47,240,B
1611,21.4,33.3,26,182,C
1612,24,11.1,18,153,D
1613,25.8,24.9,40,163,B
1614,39.4,19.2,52,223,A
1615,25.3,19.1,2,119,D
1616,42.8,19.1,47,215,B
1617,41.1,18.2,60,245,A
1618,39.6,7.6,33,155,C
1619,44.2,9.4,32,210,B
1620,34.3,17.6,44,180,C
1621,32.3,18.5,39,169,A
1622,51,11,50,225,B
1623,48.5,12.9,63,226,B
1624,32.2,25,38,155,A
1625,43.1,14.5,43,217,B
1626,50.6,15.3,58,216,B
1627,52,16.2,40,208,C
1628,23.6,24.6,34,187,B
1629,40.3,21.1,62,207,A
1630,16.7,7.8,48,214,C
1631,48.4,13.9,43,218,B
1632,23.4,25.1,42,180,C
1633,51.4,16,36,212,D
1634,31.1,-13.3,24,168,D
1635,22.9,10.9,10,119,D
1636,30.3,19.6,43,133,A
1637,25.1,15.4,13,110,D
1638,18.7,17.1,26,145,B
1639,33.9,19,30,180,B
1640,48.1,10,42,199,B
1641,40.8,9.9,35,204,C
1642,23.1,-1,22,130,D
1643,39.8,27.4,60,230,A
1644,57.6,13.3,51,237,B
1645,54.2,19.6,51,230,B
1646,24,17.2,6,138,D
1647,24,14.7,22,150,C
1648,36.2,22.8,37,200,B
1649,34.9,14.3,34,214,C
1650,41.8,5,23,177,D
1651,46,21.2,48,255,B
1652,26.5,21.5,30,147,C
1653,29.9,6.3,39,199,C
1654,46.4,6.6,48,229,C
1655,20.3,26.6,33,138,D
1656,46.4,26.1,51,217,C
1657,48.4,11.7,56,226,B
1658,47.2,6.1,41,195,D
1659,51.2,16.5,60,215,C
1660,17.5,3.4,0,60,D
1661,45.2,14.5,43,210,B
1662,23.1,20.4,28,162,C
1663,23.7,20.7,45,194,A
1664,23,4.8,15,139,D
1665,37.2,6.2,49,198,C
1666,46.6,22.6,55,240,A
1667,35.1,22,30,190,C
1668,38.3,11.9,31,185,A
1669,28.3,10.6,26,185,C
1670,45.3,14.4,29,221,D
1671,34.4,22.1,37,161,C
1672,20.2,15,43,165,B
1673,60,16.4,52,234,B
1674,46.1,12.6,41,227,C
1675,27.3,14.4,22,138,C
1676,32.8,19.2,35,180,A
1677,24.2,20.5,34,151,A
1678,55.6,17.3,60,208,B
1679,24.6,16,26,130,C
1680,35.3,15.4,51,206,C
1681,48.1,17.2,58,266,A
1682,40.4,28.6,52,186,B
1683,21.7,16.2,33,168,B
1684,36.2,10.5,17,163,D
1685,42.6,21.9,59,238,A
1686,60.1,21.1,58,245,A
1687,51.4,7.3,39,209,C
1688,21.7,29.4,33,143,D
1689,50.3,18.3,58,260,A
1690,53.9,19.6,60,247,A
1691,49,17.6,47,235,B
1692,46.6,10.7,54,251,C
1693,33.5,14.5,41,245,D
1694,34.8,3.8,12,156,D
1695,19.1,22.2,42,161,A
1696,39.7,14.1,45,158,C
1697,38.6,14.1,41,216,A
1698,27.9,23.9,0,112,D
1699,23.3,19.4,44,132,C
1700,22.9,21.6,48,190,A
1701,54.8,22.1,62,248,A
1702,43.1,17.5,55,210,B
1703,23.1,28.1,32,149,A
1704,48.7,14.2,46,237,A
1705,49,11.7,29,207,C
1706,38.8,2,36,200,D
1707,44.7,18.2,34,206,C
1708,48.5,12.1,31,162,B
1709,53.4,18.6,50,226,D
1710,42.4,18.8,65,202,A
1711,20.1,20.4,25,130,C
1712,36,15.8,37,162,B
1713,18.9,16.3,22,153,B
1714,53.5,17.5,58,231,A
1715,33.9,-19,20,188,D
1716,28.5,18.5,47,180,D
1717,31.6,21.1,43,188,A
1718,59,17.1,57,257,A
1719,41,10.6,57,209,C
1720,38.1,16.6,38,191,C
1721,42.2,27.5,60,248,A
1722,46.3,5.7,51,226,C
1723,65,14,49,234,B
1724,28.7,18.8,36,151,C
1725,25.3,21.9,38,161,A
1726,40.3,18.8,48,244,C
1727,44.3,4.8,37,214,D
1728,27.5,22.4,47,174,A
1729,42.9,15.7,32,226,D
1730,37.4,23.7,31,147,B
1731,39.1,14.8,42,204,B
1732,39,15.6,45,210,A
1733,33.2,15.5,27,177,C
1734,13.5,12.4,25,129,C
1735,33.1,11.5,34,164,B
1736,70.5,19.4,56,220,A
1737,35.6,6.8,29,210,D
1738,53.3,14.9,69,232,B
1739,23.6,-14.7,0,84,D
1740,46.5,11.1,45,228,B
1741,47.2,8.1,54,209,C
