ID_no,gripForce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,ranking
694,31.2,22.4,31.0,168.0,B
695,19.6,24.8,33.0,135.0,C
696,30.0,20.5,43.0,146.0,B
697,45.8,17.2,52.0,223.0,C
698,52.3,-7.5,28.0,203.0,D
699,38.5,16.8,36.0,182.0,A
700,54.5,17.0,59.0,234.0,A
701,47.2,21.7,57.0,247.0,A
702,26.8,6.3,19.0,129.0,D
703,28.1,21.3,29.0,118.0,A
704,42.4,8.0,32.0,183.0,C
705,25.7,18.7,37.0,165.0,A
706,30.8,23.6,42.0,168.0,A
707,54.6,17.5,52.0,259.0,B
708,27.4,19.9,35.0,177.0,C
709,27.4,19.8,19.0,148.0,B
710,32.5,23.6,36.0,214.0,D
711,25.1,12.8,23.0,133.0,C
712,34.5,2.0,0.0,0.0,D
713,27.6,27.1,34.0,170.0,C
714,39.0,18.7,52.0,232.0,A
715,54.1,11.3,27.0,205.0,D
716,22.5,17.4,20.0,119.0,B
717,51.9,16.0,58.0,237.0,A
718,19.9,13.2,10.0,50.0,D
719,28.0,26.5,19.0,160.0,D
720,30.1,24.2,39.0,216.0,A
721,40.1,11.0,29.0,184.0,B
722,51.8,18.0,46.0,242.0,C
723,48.6,25.3,55.0,231.0,A
724,31.9,22.8,30.0,164.0,A
725,43.8,16.3,46.0,205.0,B
726,27.2,14.1,27.0,165.0,B
727,24.0,21.8,29.0,147.0,B
728,19.6,18.7,48.0,155.0,D
729,42.4,18.0,51.0,221.0,A
730,26.1,-2.8,13.0,142.0,D
731,43.0,12.6,28.0,197.0,B
732,52.9,11.6,47.0,214.0,B
733,24.3,16.2,48.0,153.0,C
734,19.8,18.8,19.0,123.0,B
735,44.9,26.1,59.0,235.0,A
736,42.5,10.4,27.0,183.0,D
737,39.1,-25.0,22.0,197.0,D
738,42.2,16.4,56.0,195.0,A
739,25.0,17.0,23.0,165.0,C
740,51.9,3.5,47.0,140.0,C
741,37.3,16.2,37.0,222.0,D
742,36.6,20.5,38.0,205.0,B
743,49.7,8.9,36.0,201.0,C
744,28.0,4.8,26.0,169.0,D
745,34.0,26.0,50.0,173.0,A
746,41.0,14.2,15.0,202.0,D
747,24.7,19.8,36.0,167.0,A
748,29.8,20.7,44.0,186.0,A
749,32.6,28.8,59.0,212.0,A
750,60.2,17.2,66.0,241.0,B
751,28.5,8.1,25.0,121.0,D
752,42.4,17.9,57.0,234.0,B
753,45.1,0.8,45.0,217.0,D
754,31.7,14.9,51.0,206.0,C
755,47.3,26.7,65.0,214.0,A
756,35.6,2.7,47.0,229.0,D
757,51.7,17.0,64.0,259.0,D
758,35.1,9.5,38.0,195.0,C
759,32.1,8.3,44.0,194.0,C
760,35.1,15.5,27.0,175.0,B
761,46.5,9.3,47.0,240.0,C
762,28.1,20.4,3.0,118.0,D
763,44.1,11.3,36.0,182.0,B
764,43.5,13.5,43.0,195.0,B
765,43.3,5.3,24.0,200.0,D
766,20.5,17.9,36.0,194.0,A
767,49.1,13.4,42.0,225.0,B
768,42.1,16.4,55.0,221.0,D
769,40.1,19.4,47.0,213.0,B
770,60.2,18.0,61.0,260.0,C
771,22.0,20.0,26.0,120.0,B
772,42.0,17.0,31.0,215.0,D
773,24.9,19.5,15.0,148.0,B
774,41.1,-2.5,35.0,198.0,D
775,44.9,9.6,41.0,193.0,B
776,36.3,24.4,59.0,242.0,B
777,37.8,14.9,44.0,175.0,C
778,39.7,3.5,24.0,197.0,C
779,21.3,4.1,17.0,130.0,D
780,29.1,20.1,41.0,201.0,A
781,22.6,19.5,26.0,138.0,B
782,27.4,24.4,31.0,164.0,A
783,44.8,16.5,42.0,206.0,D
784,50.0,21.0,51.0,245.0,A
785,17.5,1.3,9.0,139.0,D
786,47.0,8.6,56.0,242.0,D
787,24.6,21.1,56.0,166.0,A
788,43.9,27.5,53.0,250.0,A
789,55.7,6.6,53.0,210.0,C
790,33.4,24.0,34.0,162.0,C
791,23.9,19.2,32.0,162.0,B
792,43.0,11.3,54.0,216.0,C
793,27.5,22.7,37.0,166.0,A
794,31.5,2.6,36.0,181.0,C
795,52.6,10.5,46.0,192.0,B
796,37.0,-2.4,24.0,171.0,D
797,25.4,21.1,19.0,173.0,D
798,51.5,25.9,47.0,217.0,B
799,26.3,24.6,28.0,156.0,B
800,20.5,6.7,22.0,138.0,D
801,49.9,17.8,42.0,229.0,C
802,44.1,25.1,39.0,222.0,B
803,37.0,-0.2,17.0,169.0,D
804,26.1,23.0,44.0,165.0,B
805,22.2,14.5,12.0,103.0,D
806,30.0,20.9,36.0,185.0,A
807,40.3,18.7,54.0,222.0,B
808,28.4,17.6,33.0,165.0,B
809,47.8,16.0,54.0,255.0,A
810,50.9,5.3,45.0,176.0,D
811,43.0,18.5,56.0,237.0,A
812,48.0,0.9,53.0,227.0,D
813,38.3,19.8,51.0,227.0,A
814,58.7,16.7,50.0,224.0,D
815,50.0,15.5,52.0,242.0,A
816,52.0,19.0,54.0,233.0,A
817,22.4,12.0,18.0,117.0,C
818,43.6,14.3,50.0,218.0,B
819,26.9,13.3,37.0,155.0,D
820,34.8,8.3,29.0,160.0,D
821,40.1,17.6,40.0,195.0,D
822,52.3,13.7,54.0,207.0,B
823,46.9,8.6,42.0,180.0,D
824,51.4,19.0,57.0,226.0,A
825,30.4,20.1,32.0,146.0,B
826,21.9,24.0,42.0,178.0,D
827,28.8,14.0,30.0,128.0,C
828,43.9,8.9,39.0,268.0,C
829,51.2,13.6,62.0,232.0,B
830,25.2,28.5,57.0,173.0,A
831,39.6,23.0,39.0,185.0,A
832,49.0,2.2,57.0,241.0,D
833,65.3,20.5,51.0,219.0,B
834,46.4,22.7,31.0,248.0,D
835,20.7,32.0,24.0,135.0,B
836,17.2,20.4,23.0,137.0,D
837,43.1,21.0,41.0,209.0,B
838,29.6,24.7,46.0,164.0,A
839,55.5,15.8,58.0,220.0,A
840,53.7,13.9,64.0,218.0,B
841,35.5,14.1,35.0,213.0,D
842,48.6,11.1,26.0,164.0,C
843,52.2,24.5,59.0,245.0,A
844,30.1,29.6,28.0,152.0,A
845,39.1,8.5,40.0,220.0,D
846,41.4,3.6,57.0,211.0,D
847,27.8,22.1,37.0,159.0,A
848,41.8,24.3,60.0,248.0,A
849,29.9,12.0,17.0,105.0,D
850,29.8,11.6,22.0,159.0,C
851,53.8,21.3,55.0,259.0,B
852,47.5,9.4,48.0,201.0,B
853,34.9,8.2,29.0,161.0,B
854,37.1,25.5,45.0,222.0,C
855,43.7,20.4,45.0,224.0,C
856,46.6,19.6,56.0,207.0,C
857,52.1,17.8,62.0,257.0,A
858,49.0,26.4,55.0,258.0,A
859,23.0,21.0,48.0,127.0,A
860,21.6,20.3,43.0,166.0,D
861,52.6,19.5,25.0,214.0,D
862,25.7,12.1,37.0,181.0,C
863,39.9,10.7,42.0,246.0,C
864,33.1,7.3,22.0,122.0,D
865,55.2,18.4,58.0,247.0,C
866,40.0,15.3,32.0,212.0,D
867,52.9,5.3,56.0,234.0,C
868,46.2,5.6,62.0,206.0,D
869,23.5,21.9,20.0,132.0,C
870,41.5,16.3,59.0,227.0,B
871,28.2,15.5,35.0,160.0,C
872,29.6,4.9,41.0,175.0,C
873,26.8,20.9,52.0,180.0,A
874,43.9,11.0,37.0,208.0,D
875,43.1,0.1,37.0,171.0,D
876,31.9,6.5,21.0,202.0,D
877,35.4,4.2,54.0,205.0,D
878,42.1,-5.3,60.0,233.0,D
879,53.3,24.6,31.0,189.0,A
880,53.9,17.2,58.0,220.0,A
881,47.9,16.7,51.0,247.0,A
882,21.1,16.8,22.0,120.0,D
883,44.2,9.7,39.0,217.0,B
884,47.3,14.0,32.0,206.0,D
885,39.8,23.3,48.0,247.0,B
886,44.7,13.8,55.0,247.0,B
887,22.6,31.0,50.0,198.0,A
888,21.6,13.9,38.0,191.0,B
889,53.9,17.5,50.0,219.0,C
890,58.7,15.5,35.0,235.0,D
891,27.6,21.8,35.0,140.0,A
892,35.1,-13.2,49.0,189.0,D
893,46.1,10.2,46.0,198.0,C
894,32.6,20.9,44.0,186.0,A
895,28.6,19.9,38.0,138.0,A
896,24.0,24.0,28.0,139.0,C
897,28.7,21.7,26.0,166.0,D
898,42.7,8.6,54.0,211.0,C
899,37.1,13.3,32.0,177.0,B
900,38.1,12.2,54.0,227.0,B
901,31.4,18.5,36.0,198.0,A
902,18.7,8.5,21.0,149.0,D
903,28.6,10.5,17.0,153.0,D
904,46.3,19.2,60.0,269.0,C
905,33.9,15.3,57.0,255.0,D
906,47.0,12.5,26.0,196.0,C
907,60.9,20.7,68.0,230.0,A
908,54.3,18.4,58.0,252.0,A
909,23.5,22.9,21.0,172.0,D
910,29.1,21.7,37.0,170.0,A
911,45.8,12.0,52.0,229.0,B
912,36.3,12.1,29.0,200.0,C
913,28.9,18.8,50.0,158.0,B
914,41.8,5.3,42.0,197.0,C
915,33.3,10.8,37.0,200.0,C
916,31.8,26.3,46.0,161.0,A
917,30.7,23.8,37.0,187.0,D
918,48.3,-6.0,35.0,190.0,D
919,46.9,15.0,50.0,250.0,A
920,36.8,16.7,41.0,209.0,D
921,26.9,25.7,25.0,189.0,C
922,25.2,17.8,36.0,145.0,B
923,47.8,6.7,49.0,252.0,C
924,39.5,6.0,58.0,221.0,C
925,28.5,28.9,55.0,185.0,A
926,38.1,10.3,53.0,195.0,C
927,48.8,10.1,50.0,221.0,C
928,40.5,0.7,59.0,186.0,D
929,31.7,15.8,23.0,144.0,B
930,42.8,16.0,26.0,210.0,C
931,50.7,14.9,46.0,222.0,A
932,30.4,20.5,39.0,186.0,A
933,53.4,6.5,56.0,237.0,C
934,60.3,22.2,62.0,229.0,A
935,20.3,13.8,61.0,214.0,C
936,22.2,24.9,20.0,184.0,D
937,26.6,4.0,22.0,110.0,D
938,39.1,-10.7,14.0,179.0,D
939,53.66,29.5,68.0,259.0,A
940,43.1,7.3,62.0,284.0,C
941,37.4,12.7,34.0,234.0,C
942,27.9,21.0,29.0,140.0,C
943,18.5,11.0,3.0,95.0,D
944,41.9,9.0,32.0,177.0,B
945,51.6,15.4,51.0,210.0,C
946,45.6,12.6,49.0,243.0,B
947,44.2,14.0,29.0,169.0,C
948,29.7,21.8,52.0,214.0,A
949,52.0,18.5,50.0,221.0,A
950,28.4,13.8,42.0,140.0,B
951,28.4,20.0,57.0,203.0,C
952,45.4,9.5,42.0,234.0,C
953,23.6,22.0,23.0,148.0,C
954,30.7,-7.5,22.0,186.0,D
955,43.5,20.8,43.0,248.0,C
956,21.6,15.8,10.0,129.0,C
957,47.9,5.8,45.0,202.0,C
958,31.7,15.9,51.0,218.0,C
959,20.3,26.1,10.0,118.0,C
960,21.0,6.5,33.0,159.0,D
961,30.8,11.5,25.0,177.0,C
962,24.3,21.4,24.0,122.0,A
963,18.4,-6.0,10.0,121.0,D
964,29.4,15.7,24.0,160.0,D
965,28.2,23.7,53.0,165.0,A
966,32.8,20.7,41.0,185.0,A
967,35.0,11.2,53.0,211.0,B
968,38.5,17.5,32.0,174.0,D
969,39.1,13.7,31.0,163.0,B
970,34.4,-1.4,25.0,158.0,D
971,49.5,10.6,52.0,182.0,B
972,18.6,25.6,29.0,165.0,C
973,41.0,7.0,34.0,167.0,C
974,40.2,17.2,50.0,230.0,B
975,23.5,17.3,28.0,137.0,C
976,53.2,16.2,57.0,220.0,B
977,35.1,19.3,45.0,159.0,B
978,52.9,10.1,52.0,236.0,B
979,30.7,-2.2,14.0,163.0,D
980,19.6,16.5,7.0,139.0,D
981,28.9,30.2,40.0,158.0,B
982,36.4,7.8,39.0,190.0,C
983,26.9,18.5,24.0,137.0,C
984,45.2,8.3,40.0,195.0,B
985,32.0,20.3,46.0,194.0,B
986,32.2,10.7,31.0,155.0,C
987,33.4,15.7,25.0,213.0,D
988,49.9,5.2,48.0,214.0,C
989,28.1,30.1,44.0,172.0,A
990,26.1,20.1,21.0,130.0,D
991,36.5,10.2,44.0,203.0,D
992,38.8,9.5,54.0,226.0,B
993,35.1,12.0,13.0,174.0,D
994,37.6,8.0,50.0,223.0,C
995,41.0,6.0,36.0,220.0,C
996,30.3,2.5,39.0,201.0,D
997,56.3,14.7,30.0,229.0,D
998,43.1,2.9,40.0,178.0,D
999,29.3,6.7,29.0,136.0,D
1000,44.9,16.0,47.0,236.0,A
1001,27.2,15.7,41.0,174.0,D
1002,17.2,2.9,28.0,123.0,D
1003,41.9,15.3,48.0,213.0,C
1004,66.0,21.0,53.0,235.0,B
1005,34.9,14.4,24.0,171.0,D
1006,53.4,12.6,38.0,167.0,D
1007,57.2,12.9,54.0,204.0,C
1008,43.5,8.3,36.0,198.0,D
1009,39.3,22.5,56.0,224.0,D
1010,37.4,16.4,53.0,194.0,A
1011,46.2,14.9,39.0,224.0,B
1012,47.3,12.8,46.0,221.0,B
1013,24.7,22.6,45.0,176.0,A
1014,41.9,21.2,44.0,197.0,A
1015,50.7,11.3,39.0,210.0,C
1016,26.4,-3.4,0.0,127.0,D
1017,21.7,14.4,17.0,129.0,C
1018,31.6,26.0,32.0,186.0,A
1019,41.8,-2.8,40.0,160.0,D
1020,38.6,8.4,37.0,217.0,C
1021,22.6,7.8,41.0,158.0,D
1022,35.2,8.5,61.0,213.0,C
1023,27.5,26.0,26.0,150.0,C
1024,33.4,22.9,42.0,201.0,A
1025,38.7,16.3,47.0,209.0,C
1026,20.6,15.0,25.0,170.0,C
1027,38.0,12.3,54.0,184.0,C
1028,41.8,7.6,48.0,203.0,C
1029,40.4,13.3,48.0,233.0,B
1030,32.6,3.1,22.0,174.0,C
1031,44.6,15.5,52.0,226.0,A
1032,26.4,24.8,23.0,164.0,C
1033,38.3,15.3,51.0,219.0,A
1034,45.1,11.4,33.0,188.0,D
1035,25.9,20.1,16.0,145.0,C
1036,51.8,19.7,46.0,230.0,C
1037,48.6,7.5,51.0,240.0,C
1038,39.9,16.3,68.0,240.0,A
1039,39.6,15.9,21.0,182.0,C
1040,52.4,17.0,43.0,209.0,B
1041,49.2,15.5,47.0,253.0,A
1042,21.4,10.5,2.0,160.0,D
1043,25.1,17.0,51.0,210.0,D
1044,58.3,21.5,51.0,234.0,A
1045,29.3,12.6,33.0,166.0,C
1046,21.9,8.0,21.0,140.0,D
1047,38.0,21.5,50.0,246.0,B
1048,23.3,16.7,26.0,154.0,C
1049,23.9,32.9,24.0,149.0,B
1050,47.8,18.1,57.0,229.0,C
1051,27.6,22.1,30.0,137.0,B
1052,42.8,8.5,33.0,193.0,C
1053,61.8,15.7,56.0,238.0,B
1054,42.9,23.3,40.0,186.0,A
1055,29.6,16.2,15.0,161.0,D
1056,27.9,23.4,46.0,189.0,A
1057,48.5,17.0,52.0,231.0,A
1058,38.4,3.5,46.0,221.0,D
1059,45.0,5.5,36.0,205.0,D
1060,45.0,4.6,23.0,162.0,C
1061,38.4,4.2,42.0,187.0,D
1062,40.6,11.3,46.0,249.0,C
1063,32.3,21.3,20.0,153.0,A
1064,24.6,12.9,24.0,106.0,C
1065,43.8,13.1,53.0,218.0,C
1066,44.3,15.5,45.0,208.0,A
1067,43.2,1.9,23.0,198.0,D
1068,40.0,10.4,27.0,186.0,C
1069,42.8,26.1,52.0,221.0,A
1070,30.3,27.3,35.0,174.0,B
1071,29.6,25.1,56.0,168.0,A
1072,44.3,9.5,47.0,191.0,D
1073,38.1,12.6,56.0,213.0,B
1074,44.3,21.0,42.0,201.0,A
1075,20.7,20.9,26.0,162.0,C
1076,40.1,-6.5,14.0,162.0,D
1077,43.5,9.0,32.0,161.0,B
1078,29.5,20.7,42.0,187.0,A
1079,30.3,20.6,42.0,191.0,A
1080,42.0,16.4,57.0,226.0,B
1081,19.7,19.6,31.0,165.0,C
1082,38.8,14.0,53.0,227.0,D
1083,21.4,10.3,32.0,155.0,C
1084,30.3,20.1,38.0,178.0,A
1085,49.7,-3.8,44.0,219.0,D
1086,42.0,-2.8,31.0,165.0,D
1087,40.0,9.3,30.0,195.0,C
1088,27.3,15.9,39.0,142.0,C
1089,41.2,2.5,22.0,171.0,D
1090,46.1,-10.8,46.0,204.0,D
1091,42.1,6.7,54.0,232.0,C
1092,39.4,15.7,20.0,187.0,D
1093,35.2,6.3,32.0,156.0,C
1094,30.6,-13.5,44.0,188.0,D
1095,25.1,16.1,23.0,135.0,B
1096,42.4,-1.1,30.0,206.0,D
1097,37.0,3.8,27.0,186.0,D
1098,44.3,5.3,42.0,190.0,C
1099,26.8,15.2,29.0,156.0,D
1100,23.2,28.6,46.0,168.0,A
1101,38.4,22.3,42.0,162.0,A
1102,34.1,-0.5,41.0,171.0,D
1103,32.1,19.5,43.0,154.0,A
1104,43.6,15.2,40.0,185.0,A
1105,42.9,12.4,44.0,185.0,A
1106,30.0,26.9,43.0,183.0,A
1107,22.3,19.0,36.0,142.0,B
1108,45.7,7.0,46.0,123.0,C
1109,18.8,19.8,25.0,122.0,A
1110,48.4,18.4,50.0,212.0,B
1111,45.7,11.4,48.0,198.0,C
1112,44.9,14.5,42.0,193.0,B
1113,25.0,2.6,30.0,161.0,D
1114,40.9,12.7,43.0,203.0,A
1115,24.4,21.0,33.0,147.0,B
1116,56.2,6.5,48.0,217.0,C
1117,45.3,12.3,46.0,236.0,B
1118,19.9,14.2,15.0,108.0,C
1119,41.1,11.5,36.0,225.0,D
1120,41.5,7.0,41.0,223.0,C
1121,20.6,15.9,11.0,76.0,C
1122,48.2,4.2,47.0,192.0,D
1123,41.1,7.3,25.0,187.0,D
1124,53.7,20.4,54.0,201.0,C
1125,31.9,5.2,53.0,157.0,D
1126,46.3,18.38,34.0,213.0,C
1127,30.5,17.0,40.0,180.0,B
1128,25.1,23.4,44.0,154.0,A
1129,33.9,21.4,18.0,111.0,B
1130,32.6,9.8,42.0,230.0,C
1131,39.4,12.0,30.0,210.0,B
1132,24.3,16.3,25.0,164.0,C
1133,21.4,4.1,6.0,133.0,D
1134,24.6,10.7,25.0,133.0,C
1135,37.9,7.5,51.0,243.0,C
1136,35.9,-7.5,26.0,180.0,D
1137,28.0,22.6,32.0,156.0,D
1138,37.6,7.3,29.0,197.0,C
1139,44.6,15.0,50.0,205.0,C
1140,36.1,27.7,29.0,161.0,A
1141,50.0,14.5,50.0,221.0,C
1142,29.4,22.7,32.0,140.0,D
1143,49.5,11.2,56.0,212.0,B
1144,47.8,22.0,45.0,221.0,D
1145,46.3,0.4,55.0,184.0,D
1146,40.3,15.6,62.0,226.0,A
1147,19.9,21.0,37.0,160.0,A
1148,45.3,5.9,37.0,258.0,D
1149,34.7,24.4,39.0,200.0,B
1150,37.7,14.5,41.0,212.0,C
1151,48.1,3.5,44.0,205.0,D
1152,24.7,-6.2,15.0,125.0,D
1153,38.6,22.9,57.0,280.0,B
1154,26.3,8.8,20.0,122.0,D
1155,23.1,27.6,42.0,191.0,A
1156,38.0,20.6,44.0,251.0,C
1157,53.2,18.7,62.0,265.0,A
1158,29.2,21.0,36.0,146.0,A
1159,55.7,8.9,65.0,256.0,C
1160,33.9,19.7,55.0,180.0,A
1161,32.1,23.3,50.0,162.0,C
1162,29.3,5.0,32.0,235.0,D
1163,41.2,18.9,34.0,189.0,B
1164,25.0,-10.0,42.0,190.0,D
1165,25.6,17.2,21.0,117.0,B
1166,41.3,13.2,38.0,219.0,B
1167,29.1,21.5,8.0,115.0,D
1168,25.5,27.5,36.0,188.0,B
1169,41.8,7.6,48.0,175.0,C
1170,49.7,25.1,58.0,231.0,B
1171,41.8,12.1,52.0,223.0,C
1172,37.9,24.2,40.0,190.0,A
1173,20.4,21.7,16.0,156.0,D
1174,35.7,-5.5,33.0,197.0,D
1175,47.1,5.0,49.0,207.0,C
1176,26.6,23.0,38.0,157.0,A
1177,47.2,20.4,38.0,192.0,C
1178,40.4,26.6,31.0,164.0,B
1179,41.9,13.4,52.0,241.0,B
1180,55.9,15.6,61.0,252.0,A
1181,29.1,3.2,50.0,243.0,D
1182,45.7,16.9,52.0,224.0,A
1183,24.6,22.6,17.0,110.0,A
1184,53.2,19.0,40.0,176.0,D
1185,39.7,5.0,39.0,194.0,C
1186,33.5,7.3,47.0,233.0,C
1187,20.3,11.7,21.0,119.0,C
1188,55.1,14.8,66.0,249.0,A
1189,42.5,17.6,47.0,187.0,A
1190,42.0,15.3,42.0,203.0,C
1191,45.7,17.2,74.0,241.0,A
1192,50.0,-2.6,37.0,164.0,D
1193,36.2,-0.3,24.0,202.0,D
1194,22.6,-16.5,25.0,115.0,D
1195,34.1,2.0,32.0,135.0,D
1196,51.0,18.2,47.0,211.0,B
1197,39.1,-10.7,40.0,233.0,D
1198,34.8,-3.4,10.0,160.0,D
1199,36.2,19.1,45.0,219.0,A
1200,33.4,23.4,44.0,152.0,B
1201,52.3,27.5,68.0,250.0,A
1202,30.6,24.9,37.0,190.0,B
1203,34.9,17.7,43.0,250.0,C
1204,29.4,23.0,40.0,161.0,B
1205,57.5,26.2,65.0,250.0,A
1206,24.0,16.0,17.0,120.0,B
1207,40.6,7.6,51.0,238.0,C
1208,38.2,9.5,55.0,223.0,C
1209,31.6,14.8,42.0,175.0,D
1210,53.1,17.0,62.0,253.0,A
1211,43.8,12.0,47.0,169.0,C
1212,38.1,6.0,35.0,200.0,D
1213,37.3,13.0,41.0,188.0,C
1214,27.5,19.4,24.0,172.0,C
1215,34.2,25.4,29.0,204.0,B
1216,45.7,16.7,44.0,235.0,B
1217,47.9,11.8,70.0,231.0,B
1218,44.1,15.4,42.0,212.0,A
1219,24.3,17.4,19.0,133.0,B
1220,35.5,15.8,23.0,161.0,C
1221,53.0,15.1,54.0,226.0,A
1222,30.0,25.3,51.0,181.0,A
1223,52.2,17.0,54.0,238.0,A
1224,25.2,21.1,38.0,146.0,B
1225,17.3,7.0,30.0,127.0,D
1226,47.0,14.5,42.0,224.0,B
1227,26.0,17.2,31.0,167.0,D
1228,43.0,19.0,30.0,205.0,D
1229,47.9,7.6,60.0,240.0,C
1230,43.7,13.9,24.0,174.0,C
1231,26.0,27.3,50.0,186.0,B
1232,34.1,16.6,55.0,222.0,C
1233,26.4,21.4,22.0,150.0,A
1234,50.0,21.6,58.0,244.0,A
1235,22.9,16.3,26.0,143.0,C
1236,36.2,9.6,38.0,185.0,D
1237,30.7,24.4,50.0,180.0,A
1238,43.5,18.3,63.0,273.0,A
1239,23.1,24.4,19.0,146.0,A
1240,28.4,25.9,46.0,187.0,A
1241,51.5,14.9,39.0,246.0,C
1242,46.6,14.9,33.0,210.0,C
1243,24.1,21.4,35.0,183.0,B
1244,47.6,23.1,34.0,196.0,C
1245,28.7,21.4,29.0,166.0,B
1246,43.9,17.6,50.0,240.0,B
1247,51.4,21.1,50.0,221.0,C
1248,50.2,17.7,38.0,218.0,C
1249,43.0,-5.1,42.0,239.0,D
1250,44.2,13.9,51.0,242.0,B
1251,24.0,14.1,10.0,119.0,C
1252,46.4,9.9,34.0,180.0,D
1253,29.7,32.7,37.0,193.0,A
1254,42.7,11.9,31.0,211.0,C
1255,36.0,-2.0,15.0,165.0,D
1256,53.5,15.0,54.0,222.0,B
1257,23.9,26.2,22.0,163.0,B
1258,15.9,24.4,14.0,132.0,D
1259,29.4,22.7,33.0,167.0,A
1260,19.8,1.6,13.0,144.0,D
1261,36.8,4.0,26.0,198.0,D
1262,42.0,19.5,30.0,190.0,B
1263,31.4,10.5,48.0,203.0,C
1264,14.5,-7.8,14.0,110.0,D
1265,34.4,16.8,32.0,165.0,B
1266,49.3,16.2,48.0,192.0,B
1267,41.7,13.4,40.0,220.0,D
1268,50.8,12.8,35.0,199.0,D
1269,36.6,20.5,53.0,217.0,B
1270,37.0,22.5,49.0,220.0,B
1271,35.7,8.5,51.0,194.0,C
1272,30.0,22.7,37.0,155.0,B
1273,23.5,-6.2,22.0,156.0,D
1274,28.9,21.6,44.0,171.0,A
1275,41.2,11.9,58.0,222.0,B
1276,38.3,5.6,53.0,236.0,C
1277,21.2,16.3,55.0,135.0,D
1278,38.9,20.1,45.0,232.0,D
1279,30.4,9.7,47.0,226.0,C
1280,46.6,23.4,62.0,239.0,A
1281,37.4,8.5,21.0,175.0,D
1282,26.6,21.6,43.0,171.0,A
1283,44.6,11.2,33.0,218.0,C
1284,26.2,23.0,50.0,178.0,A
1285,31.2,6.4,53.0,203.0,C
1286,22.1,22.9,24.0,139.0,A
1287,23.3,14.0,22.0,165.0,D
1288,27.4,18.8,16.0,137.0,C
1289,43.4,19.4,54.0,228.0,C
1290,44.6,4.9,55.0,223.0,D
1291,33.2,10.0,26.0,175.0,D
1292,45.8,17.8,53.0,252.0,A
1293,42.0,10.6,51.0,203.0,B
1294,36.7,19.5,43.0,183.0,C
1295,41.2,10.2,42.0,224.0,B
1296,24.7,8.6,22.0,160.0,D
1297,37.6,17.0,38.0,173.0,B
1298,24.0,13.7,24.0,142.0,C
1299,25.0,20.1,44.0,177.0,A
1300,38.7,28.3,53.0,252.0,A
1301,25.3,26.5,43.0,157.0,A
1302,23.4,23.3,33.0,146.0,A
1303,30.4,30.0,45.0,185.0,A
1304,35.1,13.0,26.0,200.0,D
1305,42.5,0.2,62.0,198.0,D
1306,43.8,9.5,55.0,236.0,C
1307,30.0,27.5,50.0,194.0,A
1308,41.4,15.9,52.0,220.0,C
1309,42.5,7.3,48.0,227.0,D
1310,18.0,2.8,2.0,120.0,D
1311,37.6,7.2,50.0,192.0,C
1312,21.0,2.9,34.0,139.0,D
1313,32.0,1.0,28.0,181.0,D
1314,57.6,14.7,78.0,254.0,D
1315,46.4,18.9,44.0,252.0,C
1316,51.9,8.1,30.0,190.0,D
1317,35.4,14.8,32.0,189.0,C
1318,53.9,22.1,53.0,228.0,B
1319,49.2,24.9,62.0,228.0,B
1320,46.1,-3.9,39.0,220.0,D
1321,54.8,17.0,46.0,222.0,B
1322,32.2,13.7,45.0,193.0,C
1323,38.0,3.7,39.0,192.0,D
1324,21.8,-2.7,34.0,111.0,D
1325,30.4,24.3,37.0,141.0,C
1326,36.3,6.4,18.0,183.0,D
1327,28.0,21.1,40.0,185.0,A
1328,45.1,21.2,42.0,222.0,C
1329,26.4,21.2,17.0,138.0,B
1330,23.1,17.2,18.0,149.0,C
1331,50.5,22.7,62.0,256.0,A
1332,25.7,18.8,25.0,136.0,D
1333,24.1,20.0,41.0,155.0,A
1334,36.5,12.6,56.0,226.0,B
1335,20.7,18.5,14.0,119.0,C
1336,27.2,22.1,23.0,109.0,C
1337,26.6,29.8,34.0,170.0,A
1338,24.2,21.7,35.0,148.0,B
1339,41.9,11.8,33.0,182.0,A
1340,41.7,16.3,38.0,210.0,C
1341,34.0,24.1,19.0,161.0,C
1342,23.3,22.3,35.0,169.0,B
1343,40.0,16.5,49.0,231.0,B
1344,28.2,17.2,39.0,162.0,B
1345,42.5,21.1,50.0,224.0,B
1346,47.2,13.3,44.0,225.0,B
1347,62.7,23.2,57.0,256.0,C
1348,49.6,15.4,46.0,225.0,C
1349,37.5,19.5,27.0,187.0,C
1350,43.0,2.3,20.0,196.0,D
1351,58.8,23.2,57.0,239.0,A
1352,46.0,25.3,59.0,223.0,A
1353,31.0,30.2,37.0,198.0,A
1354,45.0,11.7,58.0,234.0,B
1355,15.7,20.8,13.0,136.0,B
1356,21.5,25.7,33.0,162.0,B
1357,46.1,6.9,30.0,186.0,D
1358,28.0,10.0,41.0,191.0,C
1359,39.6,17.6,42.0,221.0,C
1360,53.4,-0.9,44.0,202.0,D
1361,38.5,12.7,57.0,206.0,C
1362,48.4,14.5,53.0,233.0,A
1363,44.3,7.0,34.0,188.0,D
1364,38.0,7.8,52.0,212.0,D
1365,38.8,9.8,38.0,195.0,C
1366,37.9,-5.1,22.0,177.0,D
1367,34.7,22.1,59.0,165.0,A
1368,52.7,17.6,52.0,249.0,A
1369,26.6,27.2,32.0,170.0,A
1370,41.3,8.0,52.0,260.0,C
